Dim-00:TEMPS,Dim-01:TERRITORI,Dim-01:TERRITORI (order),Dim-01:TERRITORI (type),Dim-02:TIPUS DE PROPIETAT,VALUE
2021-04-01T00:00:00Z,"el Clot",65,Barri,"Horitzontal",2954.0
2021-04-01T00:00:00Z,"el Fort Pienc",5,Barri,"Horitzontal",3691.63636363636
2021-04-01T00:00:00Z,"Hostafrancs",15,Barri,"Horitzontal",3461.33333333333
2021-04-01T00:00:00Z,"Sarrià-Sant Gervasi",5,Districte,"Horitzontal",5296.72023809524
2021-04-01T00:00:00Z,"la Marina de Port",13,Barri,"Horitzontal",2598.63157894737
2021-04-01T00:00:00Z,"Sant Pere, Santa Caterina i la Ribera",4,Barri,"Horitzontal",3069.55555555556
2021-04-01T00:00:00Z,"Vallcarca i els Penitents",28,Barri,"Horitzontal",3259.7
2021-04-01T00:00:00Z,"el Camp de l'Arpa del Clot",64,Barri,"Horitzontal",3241.61538461539
2021-04-01T00:00:00Z,"Sants-Montjuïc",3,Districte,"Horitzontal",3111.76984126984
2021-04-01T00:00:00Z,"Sant Martí de Provençals",72,Barri,"Horitzontal",2533.8
2021-04-01T00:00:00Z,"el Besòs i el Maresme",70,Barri,"Horitzontal",2291.88461538462
2021-04-01T00:00:00Z,"Sant Martí",10,Districte,"Horitzontal",2934.82386363636
2021-04-01T00:00:00Z,"Verdun",51,Barri,"Horitzontal",1584.33333333333
2021-04-01T00:00:00Z,"Provençals del Poblenou",71,Barri,"Horitzontal",2502.1
2021-04-01T00:00:00Z,"Pedralbes",21,Barri,"Horitzontal",5326.81818181818
2021-04-01T00:00:00Z,"Ciutat Meridiana",55,Barri,"Horitzontal",1559.25
2021-04-01T00:00:00Z,"la Guineueta",48,Barri,"Horitzontal",2147.77777777778
2021-04-01T00:00:00Z,"Sants",18,Barri,"Horitzontal",3377.04761904762
2021-04-01T00:00:00Z,"Sarrià",23,Barri,"Horitzontal",4918.0
2021-04-01T00:00:00Z,"Sant Gervasi - Galvany",26,Barri,"Horitzontal",5999.45348837209
2021-04-01T00:00:00Z,"Ciutat Vella",1,Districte,"Horitzontal",3276.14772727273
2021-04-01T00:00:00Z,"la Bordeta",16,Barri,"Horitzontal",2916.13333333333
2021-04-01T00:00:00Z,"el Guinardó",35,Barri,"Horitzontal",3053.78260869565
2021-04-01T00:00:00Z,"Nou Barris",8,Districte,"Horitzontal",2329.53097345133
2021-04-01T00:00:00Z,"el Baix Guinardó",33,Barri,"Horitzontal",3299.66666666667
2021-04-01T00:00:00Z,"el Poblenou",68,Barri,"Horitzontal",3536.33333333333
2021-04-01T00:00:00Z,"la Dreta de l'Eixample",7,Barri,"Horitzontal",4638.82051282051
2021-05-01T00:00:00Z,"el Guinardó",35,Barri,"Horitzontal",2874.60714285714
2021-05-01T00:00:00Z,"la Trinitat Vella",57,Barri,"Horitzontal",1579.14285714286
2021-05-01T00:00:00Z,"el Besòs i el Maresme",70,Barri,"Horitzontal",2948.12
2021-05-01T00:00:00Z,"el Raval",1,Barri,"Horitzontal",2758.28
2021-05-01T00:00:00Z,"Sant Martí de Provençals",72,Barri,"Horitzontal",2487.26666666667
2021-05-01T00:00:00Z,"Verdun",51,Barri,"Horitzontal",2064.05555555556
2021-05-01T00:00:00Z,"el Barri Gòtic",2,Barri,"Horitzontal",3978.52941176471
2021-05-01T00:00:00Z,"Sant Gervasi - la Bonanova",25,Barri,"Horitzontal",4215.88235294118
2021-05-01T00:00:00Z,"Provençals del Poblenou",71,Barri,"Horitzontal",2658.88888888889
2021-05-01T00:00:00Z,"el Carmel",37,Barri,"Horitzontal",2142.18181818182
2021-05-01T00:00:00Z,"Can Baró",34,Barri,"Horitzontal",2889.125
2021-05-01T00:00:00Z,"Ciutat Meridiana",55,Barri,"Horitzontal",1668.5
2021-05-01T00:00:00Z,"el Turó de la Peira",46,Barri,"Horitzontal",2073.17391304348
2021-05-01T00:00:00Z,"la Font de la Guatlla",14,Barri,"Horitzontal",2976.83333333333
2021-05-01T00:00:00Z,"la Maternitat i Sant Ramon",20,Barri,"Horitzontal",3746.90909090909
2021-05-01T00:00:00Z,"el Parc i la Llacuna del Poblenou",66,Barri,"Horitzontal",3951.0
2021-05-01T00:00:00Z,"Vallvidrera, el Tibidabo i les Planes",22,Barri,"Vertical",3434.0
2021-05-01T00:00:00Z,"Navas",63,Barri,"Horitzontal",3245.33333333333
2021-05-01T00:00:00Z,"la Dreta de l'Eixample",7,Barri,"Horitzontal",5078.29411764706
2021-05-01T00:00:00Z,"la Barceloneta",3,Barri,"Horitzontal",3869.7
2021-05-01T00:00:00Z,"Sant Andreu",60,Barri,"Horitzontal",3216.78260869565
2021-05-01T00:00:00Z,"les Roquetes",50,Barri,"Horitzontal",1954.47058823529
2021-05-01T00:00:00Z,"Vilapicina i la Torre Llobeta",44,Barri,"Horitzontal",2688.37037037037
2021-05-01T00:00:00Z,"la Teixonera",38,Barri,"Vertical",1314.0
2021-05-01T00:00:00Z,"Vallcarca i els Penitents",28,Barri,"Horitzontal",3758.54545454545
2021-05-01T00:00:00Z,"Eixample",2,Districte,"Horitzontal",4030.25365853659
2021-05-01T00:00:00Z,"el Putxet i el Farró",27,Barri,"Horitzontal",3625.38461538462
2021-06-01T00:00:00Z,"la Verneda i la Pau",73,Barri,"Horitzontal",2223.42307692308
2021-06-01T00:00:00Z,"les Roquetes",50,Barri,"Horitzontal",1879.25
2021-06-01T00:00:00Z,"Provençals del Poblenou",71,Barri,"Horitzontal",2717.33333333333
2021-06-01T00:00:00Z,"el Turó de la Peira",46,Barri,"Horitzontal",1876.17647058824
2021-06-01T00:00:00Z,"la Salut",30,Barri,"Horitzontal",3627.86666666667
2021-06-01T00:00:00Z,"Porta",45,Barri,"Horitzontal",3036.0
2021-06-01T00:00:00Z,"Horta-Guinardó",7,Districte,"Vertical",2214.0
2021-06-01T00:00:00Z,"Diagonal Mar i el Front Marítim del Poblenou",69,Barri,"Horitzontal",3595.76923076923
2021-06-01T00:00:00Z,"el Raval",1,Barri,"Vertical",1736.11111111111
2021-06-01T00:00:00Z,"Horta",43,Barri,"Vertical",1879.0
2021-06-01T00:00:00Z,"Verdun",51,Barri,"Horitzontal",2309.0
2021-06-01T00:00:00Z,"Sant Martí",10,Districte,"Vertical",3482.6
2021-06-01T00:00:00Z,"Sant Martí",10,Districte,"Horitzontal",3120.65608465608
2021-06-01T00:00:00Z,"el Baix Guinardó",33,Barri,"Horitzontal",3085.96153846154
2021-06-01T00:00:00Z,"el Coll",29,Barri,"Horitzontal",2336.875
2021-06-01T00:00:00Z,"el Camp de l'Arpa del Clot",64,Barri,"Horitzontal",3232.78947368421
2021-06-01T00:00:00Z,"la Dreta de l'Eixample",7,Barri,"Horitzontal",4718.14285714286
2021-06-01T00:00:00Z,"Sant Martí de Provençals",72,Barri,"Horitzontal",2484.77777777778
2021-06-01T00:00:00Z,"Sant Andreu",9,Districte,"Vertical",2942.83333333333
2021-06-01T00:00:00Z,"la Sagrada Família",6,Barri,"Horitzontal",3476.69387755102
2021-06-01T00:00:00Z,"el Clot",65,Barri,"Horitzontal",3419.45
2021-06-01T00:00:00Z,"la Nova Esquerra de l'Eixample",9,Barri,"Horitzontal",3851.08333333333
2021-06-01T00:00:00Z,"Eixample",2,Districte,"Horitzontal",3920.7903930131
2021-06-01T00:00:00Z,"la Maternitat i Sant Ramon",20,Barri,"Horitzontal",3369.7619047619
2021-06-01T00:00:00Z,"la Vila Olímpica del Poblenou",67,Barri,"Horitzontal",5303.4
2021-06-01T00:00:00Z,"la Trinitat Nova",53,Barri,"Horitzontal",1420.0
2021-06-01T00:00:00Z,"la Sagrera",61,Barri,"Horitzontal",3065.0
2021-07-01T00:00:00Z,"Barcelona",-1,Municipi,"Vertical",3120.65789473684
2021-07-01T00:00:00Z,"Sant Gervasi - la Bonanova",25,Barri,"Horitzontal",3778.39130434783
2021-07-01T00:00:00Z,"Sarrià-Sant Gervasi",5,Districte,"Horitzontal",4347.5572519084
2021-07-01T00:00:00Z,"la Nova Esquerra de l'Eixample",9,Barri,"Horitzontal",3755.89473684211
2021-07-01T00:00:00Z,"la Marina de Port",13,Barri,"Horitzontal",2220.88888888889
2021-07-01T00:00:00Z,"la Font d'en Fargues",36,Barri,"Horitzontal",3420.0
2021-07-01T00:00:00Z,"el Guinardó",35,Barri,"Horitzontal",3221.91891891892
2021-07-01T00:00:00Z,"Sarrià-Sant Gervasi",5,Districte,"Vertical",5150.57142857143
2021-07-01T00:00:00Z,"el Putxet i el Farró",27,Barri,"Horitzontal",3983.53125
2021-07-01T00:00:00Z,"el Carmel",37,Barri,"Horitzontal",2466.5641025641
2021-07-01T00:00:00Z,"Pedralbes",21,Barri,"Horitzontal",5097.09090909091
2021-07-01T00:00:00Z,"el Turó de la Peira",46,Barri,"Horitzontal",2014.15384615385
2021-07-01T00:00:00Z,"la Trinitat Nova",53,Barri,"Horitzontal",1586.33333333333
2021-07-01T00:00:00Z,"Sants - Badal",17,Barri,"Horitzontal",3068.81818181818
2021-07-01T00:00:00Z,"Navas",63,Barri,"Horitzontal",2910.5
2021-07-01T00:00:00Z,"Sant Antoni",10,Barri,"Horitzontal",3901.32258064516
2021-07-01T00:00:00Z,"Gràcia",6,Districte,"Vertical",2518.625
2021-07-01T00:00:00Z,"la Trinitat Vella",57,Barri,"Horitzontal",1587.18181818182
2021-07-01T00:00:00Z,"el Camp de l'Arpa del Clot",64,Barri,"Horitzontal",3097.33333333333
2021-07-01T00:00:00Z,"la Sagrera",61,Barri,"Horitzontal",3058.35714285714
2021-07-01T00:00:00Z,"Sant Martí",10,Districte,"Horitzontal",3038.2466367713
2021-07-01T00:00:00Z,"el Congrés i els Indians",62,Barri,"Horitzontal",3108.9375
2021-07-01T00:00:00Z,"les Roquetes",50,Barri,"Horitzontal",1870.47368421053
2021-07-01T00:00:00Z,"la Salut",30,Barri,"Horitzontal",3586.1875
2021-07-01T00:00:00Z,"el Clot",65,Barri,"Horitzontal",3001.42857142857
2021-07-01T00:00:00Z,"les Tres Torres",24,Barri,"Horitzontal",5026.5
2021-07-01T00:00:00Z,"les Corts",19,Barri,"Horitzontal",4053.42857142857
2021-07-01T00:00:00Z,"Hostafrancs",15,Barri,"Horitzontal",2952.0
2021-07-01T00:00:00Z,"Diagonal Mar i el Front Marítim del Poblenou",69,Barri,"Horitzontal",4081.04761904762
2021-07-01T00:00:00Z,"la Vila Olímpica del Poblenou",67,Barri,"Horitzontal",4347.2
2021-08-01T00:00:00Z,"l'Antiga Esquerra de l'Eixample",8,Barri,"Horitzontal",4631.61538461539
2021-08-01T00:00:00Z,"el Guinardó",35,Barri,"Horitzontal",3578.0
2021-08-01T00:00:00Z,"la Nova Esquerra de l'Eixample",9,Barri,"Horitzontal",3980.9
2021-08-01T00:00:00Z,"el Fort Pienc",5,Barri,"Horitzontal",3456.9
2021-08-01T00:00:00Z,"Vallcarca i els Penitents",28,Barri,"Horitzontal",4130.33333333333
2021-08-01T00:00:00Z,"Barcelona",-1,Municipi,"Vertical",4861.7
2021-08-01T00:00:00Z,"el Turó de la Peira",46,Barri,"Horitzontal",2160.83333333333
2021-08-01T00:00:00Z,"Sant Antoni",10,Barri,"Horitzontal",3776.5625
2021-08-01T00:00:00Z,"la Vila de Gràcia",31,Barri,"Horitzontal",3204.91666666667
2021-08-01T00:00:00Z,"Ciutat Meridiana",55,Barri,"Horitzontal",1600.85714285714
2021-08-01T00:00:00Z,"les Roquetes",50,Barri,"Horitzontal",1954.125
2021-08-01T00:00:00Z,"la Prosperitat",52,Barri,"Horitzontal",2732.0
2021-08-01T00:00:00Z,"Porta",45,Barri,"Horitzontal",2546.5
2021-08-01T00:00:00Z,"el Camp de l'Arpa del Clot",64,Barri,"Horitzontal",3273.8
2021-08-01T00:00:00Z,"Sarrià-Sant Gervasi",5,Districte,"Horitzontal",5267.16666666667
2021-08-01T00:00:00Z,"Horta",43,Barri,"Horitzontal",2733.28571428571
2021-08-01T00:00:00Z,"Eixample",2,Districte,"Horitzontal",3874.16326530612
2021-08-01T00:00:00Z,"la Dreta de l'Eixample",7,Barri,"Horitzontal",4009.14285714286
2021-08-01T00:00:00Z,"el Baix Guinardó",33,Barri,"Horitzontal",4112.0
2021-08-01T00:00:00Z,"la Font de la Guatlla",14,Barri,"Horitzontal",3073.6
2021-08-01T00:00:00Z,"Barcelona",-1,Municipi,"Horitzontal",3344.97565543071
2021-08-01T00:00:00Z,"Horta-Guinardó",7,Districte,"Horitzontal",3394.72916666667
2021-08-01T00:00:00Z,"la Trinitat Nova",53,Barri,"Horitzontal",1847.5
2021-08-01T00:00:00Z,"Sant Gervasi - la Bonanova",25,Barri,"Horitzontal",4575.0
2021-08-01T00:00:00Z,"Sants",18,Barri,"Horitzontal",3426.73333333333
2021-08-01T00:00:00Z,"la Maternitat i Sant Ramon",20,Barri,"Horitzontal",3783.08333333333
2021-08-01T00:00:00Z,"la Verneda i la Pau",73,Barri,"Horitzontal",2103.35714285714
2021-09-01T00:00:00Z,"el Besòs i el Maresme",70,Barri,"Horitzontal",2255.14814814815
2021-09-01T00:00:00Z,"Sant Andreu",9,Districte,"Horitzontal",2553.45263157895
2021-09-01T00:00:00Z,"les Roquetes",50,Barri,"Horitzontal",1696.77777777778
2021-09-01T00:00:00Z,"la Trinitat Nova",53,Barri,"Horitzontal",1646.2
2021-09-01T00:00:00Z,"el Poble Sec - AEI Parc de Montjuïc",11,Barri,"Horitzontal",3256.75555555556
2021-09-01T00:00:00Z,"la Font de la Guatlla",14,Barri,"Horitzontal",3500.22222222222
2021-09-01T00:00:00Z,"el Coll",29,Barri,"Horitzontal",1906.5
2021-09-01T00:00:00Z,"Vallcarca i els Penitents",28,Barri,"Horitzontal",3442.5
2021-09-01T00:00:00Z,"Navas",63,Barri,"Vertical",2750.33333333333
2021-09-01T00:00:00Z,"la Font d'en Fargues",36,Barri,"Horitzontal",2982.42857142857
2021-09-01T00:00:00Z,"Verdun",51,Barri,"Horitzontal",1825.38461538462
2021-09-01T00:00:00Z,"Nou Barris",8,Districte,"Horitzontal",2278.525
2021-09-01T00:00:00Z,"Sant Martí de Provençals",72,Barri,"Horitzontal",3588.83333333333
2021-09-01T00:00:00Z,"la Guineueta",48,Barri,"Horitzontal",2582.71428571429
2021-09-01T00:00:00Z,"Navas",63,Barri,"Horitzontal",2767.92307692308
2021-09-01T00:00:00Z,"Sants-Montjuïc",3,Districte,"Vertical",1761.44444444444
2021-09-01T00:00:00Z,"Hostafrancs",15,Barri,"Horitzontal",2839.77777777778
2021-09-01T00:00:00Z,"el Parc i la Llacuna del Poblenou",66,Barri,"Horitzontal",3289.18181818182
2021-09-01T00:00:00Z,"Pedralbes",21,Barri,"Horitzontal",3853.83333333333
2021-09-01T00:00:00Z,"Ciutat Vella",1,Districte,"Horitzontal",3326.88607594937
2021-09-01T00:00:00Z,"el Guinardó",35,Barri,"Horitzontal",2856.8
2021-09-01T00:00:00Z,"Ciutat Meridiana",55,Barri,"Horitzontal",2559.6
2021-09-01T00:00:00Z,"Sants",18,Barri,"Horitzontal",2891.06666666667
2021-09-01T00:00:00Z,"el Camp d'en Grassot i Gràcia Nova",32,Barri,"Horitzontal",3868.95
2021-09-01T00:00:00Z,"el Poblenou",68,Barri,"Horitzontal",3631.05555555556
2021-09-01T00:00:00Z,"les Tres Torres",24,Barri,"Horitzontal",4741.8
2021-09-01T00:00:00Z,"Vilapicina i la Torre Llobeta",44,Barri,"Horitzontal",3046.05263157895
2021-09-01T00:00:00Z,"Eixample",2,Districte,"Vertical",4826.0
2021-09-01T00:00:00Z,"el Raval",1,Barri,"Horitzontal",2941.86486486487
2021-09-01T00:00:00Z,"la Marina de Port",13,Barri,"Horitzontal",2802.15
2021-09-01T00:00:00Z,"la Sagrera",61,Barri,"Horitzontal",2677.47368421053
2021-10-01T00:00:00Z,"les Roquetes",50,Barri,"Horitzontal",2225.3
2021-10-01T00:00:00Z,"Horta",43,Barri,"Horitzontal",2736.85714285714
2021-10-01T00:00:00Z,"Montbau",40,Barri,"Horitzontal",2849.14285714286
2021-10-01T00:00:00Z,"Provençals del Poblenou",71,Barri,"Horitzontal",3198.22222222222
2021-10-01T00:00:00Z,"la Salut",30,Barri,"Horitzontal",3646.0
2021-10-01T00:00:00Z,"l'Antiga Esquerra de l'Eixample",8,Barri,"Horitzontal",5045.64285714286
2021-10-01T00:00:00Z,"la Bordeta",16,Barri,"Horitzontal",3111.22222222222
2021-10-01T00:00:00Z,"Sarrià-Sant Gervasi",5,Districte,"Vertical",5877.16666666667
2021-10-01T00:00:00Z,"la Vila de Gràcia",31,Barri,"Horitzontal",4258.325
2021-10-01T00:00:00Z,"Sants",18,Barri,"Horitzontal",3089.60869565217
2021-10-01T00:00:00Z,"Hostafrancs",15,Barri,"Horitzontal",4312.8947368421
2021-10-01T00:00:00Z,"Sants - Badal",17,Barri,"Horitzontal",3280.30769230769
2021-10-01T00:00:00Z,"Sarrià",23,Barri,"Horitzontal",4053.26666666667
2021-10-01T00:00:00Z,"la Verneda i la Pau",73,Barri,"Horitzontal",2624.46666666667
2021-10-01T00:00:00Z,"Vallcarca i els Penitents",28,Barri,"Horitzontal",3061.85714285714
2021-10-01T00:00:00Z,"Porta",45,Barri,"Horitzontal",2465.06666666667
2021-10-01T00:00:00Z,"el Congrés i els Indians",62,Barri,"Horitzontal",2990.33333333333
2021-10-01T00:00:00Z,"Sarrià-Sant Gervasi",5,Districte,"Horitzontal",4379.36170212766
2021-10-01T00:00:00Z,"la Trinitat Nova",53,Barri,"Horitzontal",2006.28571428571
2021-10-01T00:00:00Z,"la Barceloneta",3,Barri,"Horitzontal",3509.77777777778
2021-10-01T00:00:00Z,"el Carmel",37,Barri,"Horitzontal",2196.77777777778
2021-10-01T00:00:00Z,"Eixample",2,Districte,"Horitzontal",4094.90731707317
2021-10-01T00:00:00Z,"Sant Andreu",60,Barri,"Horitzontal",3093.17948717949
2021-10-01T00:00:00Z,"Sant Andreu",60,Barri,"Vertical",1536.57142857143
2021-10-01T00:00:00Z,"Sant Andreu",9,Districte,"Horitzontal",2717.14117647059
2021-10-01T00:00:00Z,"Sant Martí",10,Districte,"Vertical",1737.8
2021-10-01T00:00:00Z,"Sant Martí",10,Districte,"Horitzontal",3257.64670658683
2021-10-01T00:00:00Z,"la Trinitat Vella",57,Barri,"Horitzontal",1418.83333333333
2021-10-01T00:00:00Z,"el Poblenou",68,Barri,"Horitzontal",4072.81818181818
2021-10-01T00:00:00Z,"Sant Gervasi - Galvany",26,Barri,"Horitzontal",4504.93103448276
2021-10-01T00:00:00Z,"el Camp de l'Arpa del Clot",64,Barri,"Horitzontal",3983.55
2021-10-01T00:00:00Z,"Sant Andreu",9,Districte,"Vertical",1536.57142857143
2021-10-01T00:00:00Z,"Barcelona",-1,Municipi,"Horitzontal",3363.94359892569
2021-11-01T00:00:00Z,"Sant Antoni",10,Barri,"Horitzontal",3726.87878787879
2021-11-01T00:00:00Z,"la Barceloneta",3,Barri,"Horitzontal",3858.75
2021-11-01T00:00:00Z,"Provençals del Poblenou",71,Barri,"Horitzontal",2482.0
2021-11-01T00:00:00Z,"el Poblenou",68,Barri,"Horitzontal",3805.71428571429
2021-11-01T00:00:00Z,"Can Baró",34,Barri,"Horitzontal",3705.42857142857
2021-11-01T00:00:00Z,"el Raval",1,Barri,"Horitzontal",2713.3125
2021-11-01T00:00:00Z,"la Sagrera",61,Barri,"Horitzontal",2945.09090909091
2021-11-01T00:00:00Z,"Ciutat Vella",1,Districte,"Horitzontal",3427.55421686747
2021-11-01T00:00:00Z,"Torre Baró",54,Barri,"Horitzontal",827.809045226131
2021-11-01T00:00:00Z,"Sant Gervasi - Galvany",26,Barri,"Horitzontal",5106.32258064516
2021-11-01T00:00:00Z,"les Roquetes",50,Barri,"Horitzontal",1607.66666666667
2021-11-01T00:00:00Z,"el Carmel",37,Barri,"Horitzontal",2272.38095238095
2021-11-01T00:00:00Z,"Pedralbes",21,Barri,"Horitzontal",4911.1
2021-11-01T00:00:00Z,"Diagonal Mar i el Front Marítim del Poblenou",69,Barri,"Horitzontal",3851.2
2021-11-01T00:00:00Z,"Horta-Guinardó",7,Districte,"Vertical",3271.4
2021-11-01T00:00:00Z,"Sarrià",23,Barri,"Horitzontal",4399.33333333333
2021-11-01T00:00:00Z,"la Marina de Port",13,Barri,"Horitzontal",2564.0
2021-11-01T00:00:00Z,"Horta-Guinardó",7,Districte,"Horitzontal",2758.75
2021-11-01T00:00:00Z,"les Tres Torres",24,Barri,"Horitzontal",4125.36363636364
2021-11-01T00:00:00Z,"la Trinitat Nova",53,Barri,"Horitzontal",1448.5
2021-11-01T00:00:00Z,"el Coll",29,Barri,"Horitzontal",2766.5
2021-11-01T00:00:00Z,"Sarrià-Sant Gervasi",5,Districte,"Vertical",6419.0
2021-11-01T00:00:00Z,"la Sagrada Família",6,Barri,"Horitzontal",3673.77142857143
2021-11-01T00:00:00Z,"el Besòs i el Maresme",70,Barri,"Horitzontal",2583.76923076923
2021-11-01T00:00:00Z,"Sant Gervasi - la Bonanova",25,Barri,"Horitzontal",4392.0
2021-11-01T00:00:00Z,"el Fort Pienc",5,Barri,"Horitzontal",3295.625
2021-11-01T00:00:00Z,"el Parc i la Llacuna del Poblenou",66,Barri,"Horitzontal",4077.42857142857
2021-11-01T00:00:00Z,"la Vila de Gràcia",31,Barri,"Horitzontal",4179.8947368421
2021-11-01T00:00:00Z,"Porta",45,Barri,"Horitzontal",3616.125
2021-12-01T00:00:00Z,"Sant Gervasi - Galvany",26,Barri,"Horitzontal",4553.0
2021-12-01T00:00:00Z,"el Turó de la Peira",46,Barri,"Horitzontal",2004.6
2021-12-01T00:00:00Z,"Sant Martí",10,Districte,"Horitzontal",3219.08571428571
2021-12-01T00:00:00Z,"Pedralbes",21,Barri,"Vertical",4542.6
2021-12-01T00:00:00Z,"el Clot",65,Barri,"Horitzontal",3597.375
2021-12-01T00:00:00Z,"Sant Martí",10,Districte,"Vertical",3005.8
2021-12-01T00:00:00Z,"la Bordeta",16,Barri,"Horitzontal",3278.6
2021-12-01T00:00:00Z,"el Carmel",37,Barri,"Horitzontal",2530.63636363636
2021-12-01T00:00:00Z,"Sant Gervasi - la Bonanova",25,Barri,"Horitzontal",4987.4
2021-12-01T00:00:00Z,"Sant Andreu",9,Districte,"Horitzontal",2952.16
2021-12-01T00:00:00Z,"Sants-Montjuïc",3,Districte,"Horitzontal",3471.27083333333
2021-12-01T00:00:00Z,"la Font de la Guatlla",14,Barri,"Horitzontal",3171.4
2021-12-01T00:00:00Z,"Sant Andreu",60,Barri,"Horitzontal",2937.2
2021-12-01T00:00:00Z,"el Putxet i el Farró",27,Barri,"Horitzontal",4400.5
2021-12-01T00:00:00Z,"Ciutat Vella",1,Districte,"Horitzontal",3942.38095238095
2021-12-01T00:00:00Z,"Les Corts",4,Districte,"Horitzontal",4034.69230769231
2021-12-01T00:00:00Z,"Sant Antoni",10,Barri,"Horitzontal",4173.04761904762
2021-12-01T00:00:00Z,"Eixample",2,Districte,"Horitzontal",4304.54320987654
2021-12-01T00:00:00Z,"Barcelona",-1,Municipi,"Vertical",3707.84375
2021-12-01T00:00:00Z,"Nou Barris",8,Districte,"Horitzontal",2100.0
2022-01-01T00:00:00Z,"Baró de Viver",58,Barri,"Horitzontal",1436.1724137931
2022-01-01T00:00:00Z,"la Font de la Guatlla",14,Barri,"Horitzontal",3218.75824175824
2022-01-01T00:00:00Z,"Vilapicina i la Torre Llobeta",44,Barri,"Horitzontal",2830.70506912442
2022-01-01T00:00:00Z,"el Carmel",37,Barri,"Horitzontal",2250.41176470588
2022-01-01T00:00:00Z,"Eixample",2,Districte,"Horitzontal",4360.8655526016
2022-01-01T00:00:00Z,"la Maternitat i Sant Ramon",20,Barri,"Horitzontal",3571.92307692308
2022-01-01T00:00:00Z,"Horta",43,Barri,"Horitzontal",2802.94708994709
2022-01-01T00:00:00Z,"Sarrià",23,Barri,"Vertical",6391.15384615385
2022-01-01T00:00:00Z,"Gràcia",6,Districte,"Horitzontal",3989.40366972477
2022-01-01T00:00:00Z,"Sarrià",23,Barri,"Horitzontal",5286.05699481865
2022-01-01T00:00:00Z,"la Dreta de l'Eixample",7,Barri,"Horitzontal",5351.00212314225
2022-01-01T00:00:00Z,"Vilapicina i la Torre Llobeta",44,Barri,"Vertical",3078.66666666667
2022-01-01T00:00:00Z,"Ciutat Vella",1,Districte,"Horitzontal",3750.01265822785
2022-01-01T00:00:00Z,"el Besòs i el Maresme",70,Barri,"Horitzontal",2592.15384615385
2022-01-01T00:00:00Z,"el Camp de l'Arpa del Clot",64,Barri,"Horitzontal",3409.43596730245
2022-01-01T00:00:00Z,"Pedralbes",21,Barri,"Vertical",3997.65
2022-01-01T00:00:00Z,"Sants-Montjuïc",3,Districte,"Vertical",3089.825
2022-01-01T00:00:00Z,"Provençals del Poblenou",71,Barri,"Horitzontal",3205.59649122807
2022-01-01T00:00:00Z,"Horta",43,Barri,"Horitzontal",2937.45454545455
2022-01-01T00:00:00Z,"la Font d'en Fargues",36,Barri,"Horitzontal",2940.81818181818
2022-01-01T00:00:00Z,"Can Peguera",47,Barri,"Horitzontal",2264.0
2022-01-01T00:00:00Z,"Navas",63,Barri,"Horitzontal",3059.22335025381
2022-01-01T00:00:00Z,"la Sagrada Família",6,Barri,"Horitzontal",3756.82352941177
2022-01-01T00:00:00Z,"la Font de la Guatlla",14,Barri,"Vertical",3032.75
2022-01-01T00:00:00Z,"Sants - Badal",17,Barri,"Vertical",3465.80769230769
2022-01-01T00:00:00Z,"Sants - Badal",17,Barri,"Horitzontal",2648.09090909091
2022-01-01T00:00:00Z,"Nou Barris",8,Districte,"Vertical",2473.13953488372
2022-01-01T00:00:00Z,"Sant Gervasi - la Bonanova",25,Barri,"Vertical",5715.3
2022-01-01T00:00:00Z,"Porta",45,Barri,"Horitzontal",2603.25
2022-01-01T00:00:00Z,"el Barri Gòtic",2,Barri,"Horitzontal",5192.75
2022-01-01T00:00:00Z,"la Sagrera",61,Barri,"Horitzontal",3053.35922330097
2022-01-01T00:00:00Z,"Pedralbes",21,Barri,"Horitzontal",4456.375
2022-01-01T00:00:00Z,"la Font d'en Fargues",36,Barri,"Horitzontal",2730.8
2022-01-01T00:00:00Z,"la Salut",30,Barri,"Horitzontal",3667.53684210526
2022-01-01T00:00:00Z,"el Putxet i el Farró",27,Barri,"Horitzontal",4548.11111111111
2022-01-01T00:00:00Z,"la Vila de Gràcia",31,Barri,"Horitzontal",4352.03017241379
2022-01-01T00:00:00Z,"Sant Pere, Santa Caterina i la Ribera",4,Barri,"Vertical",2334.0
2022-01-01T00:00:00Z,"Barcelona",-1,Municipi,"Horitzontal",3493.19741100324
2022-01-01T00:00:00Z,"Sant Antoni",10,Barri,"Horitzontal",4152.82384823848
2022-01-01T00:00:00Z,"Sarrià-Sant Gervasi",5,Districte,"Horitzontal",4682.0375
2022-01-01T00:00:00Z,"Torre Baró",54,Barri,"Horitzontal",1324.75
2022-01-01T00:00:00Z,"el Camp d'en Grassot i Gràcia Nova",32,Barri,"Horitzontal",3948.17777777778
2022-01-01T00:00:00Z,"la Dreta de l'Eixample",7,Barri,"Horitzontal",4968.56666666667
2022-01-01T00:00:00Z,"les Roquetes",50,Barri,"Vertical",1338.14285714286
2022-01-01T00:00:00Z,"Sant Andreu",60,Barri,"Horitzontal",3163.33152173913
2022-01-01T00:00:00Z,"el Poblenou",68,Barri,"Horitzontal",4203.0
2022-01-01T00:00:00Z,"el Congrés i els Indians",62,Barri,"Horitzontal",2997.20547945206
2022-01-01T00:00:00Z,"la Font d'en Fargues",36,Barri,"Vertical",3431.34615384615
