Dim-00:TEMPS,Dim-01:TERRITORI,Dim-01:TERRITORI (order),Dim-01:TERRITORI (type),VALUE
2020-03-01T00:00:00Z,"la Guineueta",48,Barri,2229.0
2020-03-01T00:00:00Z,"Ciutat Vella",1,Districte,3841.25490196078
2020-03-01T00:00:00Z,"la Sagrera",61,Barri,2819.77777777778
2020-03-01T00:00:00Z,"Gràcia",6,Districte,3657.98076923077
2020-03-01T00:00:00Z,"la Prosperitat",52,Barri,2201.38461538462
2020-03-01T00:00:00Z,"Sant Gervasi - Galvany",26,Barri,4392.90909090909
2020-03-01T00:00:00Z,"Hostafrancs",15,Barri,3476.0
2020-03-01T00:00:00Z,"Sants - Badal",17,Barri,3039.58333333333
2020-03-01T00:00:00Z,"Sants",18,Barri,3292.78571428571
2020-04-01T00:00:00Z,"el Barri Gòtic",2,Barri,4123.0
2020-04-01T00:00:00Z,"Sants-Montjuïc",3,Districte,3137.06779661017
2020-04-01T00:00:00Z,"Gràcia",6,Districte,3887.48387096774
2020-04-01T00:00:00Z,"Sant Gervasi - Galvany",26,Barri,3582.14285714286
2020-04-01T00:00:00Z,"la Verneda i la Pau",73,Barri,1988.08333333333
2020-04-01T00:00:00Z,"la Prosperitat",52,Barri,2439.63636363636
2020-04-01T00:00:00Z,"Eixample",2,Districte,4389.64
2020-04-01T00:00:00Z,"l'Antiga Esquerra de l'Eixample",8,Barri,4931.53846153846
2020-04-01T00:00:00Z,"el Guinardó",35,Barri,2824.28571428571
2020-04-01T00:00:00Z,"Nou Barris",8,Districte,2274.69230769231
2020-04-01T00:00:00Z,"el Camp de l'Arpa del Clot",64,Barri,2960.5
2020-04-01T00:00:00Z,"el Poblenou",68,Barri,4120.125
2020-04-01T00:00:00Z,"Sant Martí",10,Districte,2992.0
2020-04-01T00:00:00Z,"el Besòs i el Maresme",70,Barri,1904.14285714286
2020-04-01T00:00:00Z,"Horta-Guinardó",7,Districte,2775.83333333333
2020-04-01T00:00:00Z,"la Sagrada Família",6,Barri,3779.5
2020-04-01T00:00:00Z,"la Nova Esquerra de l'Eixample",9,Barri,4394.72727272727
2020-04-01T00:00:00Z,"Sarrià-Sant Gervasi",5,Districte,4194.4347826087
2020-04-01T00:00:00Z,"la Dreta de l'Eixample",7,Barri,5118.375
2020-04-01T00:00:00Z,"el Poble Sec - AEI Parc de Montjuïc",11,Barri,3675.83333333333
2020-04-01T00:00:00Z,"Sants - Badal",17,Barri,2837.85714285714
2020-04-01T00:00:00Z,"les Corts",19,Barri,3969.36363636364
2020-04-01T00:00:00Z,"Provençals del Poblenou",71,Barri,2911.71428571429
2020-04-01T00:00:00Z,"Sants",18,Barri,3433.66666666667
2020-04-01T00:00:00Z,"la Marina de Port",13,Barri,2171.6
2020-04-01T00:00:00Z,"Ciutat Vella",1,Districte,4043.63333333333
2020-04-01T00:00:00Z,"la Sagrera",61,Barri,3194.66666666667
2020-04-01T00:00:00Z,"la Maternitat i Sant Ramon",20,Barri,3196.71428571429
2020-04-01T00:00:00Z,"el Congrés i els Indians",62,Barri,2702.4
2020-04-01T00:00:00Z,"el Putxet i el Farró",27,Barri,3752.4
2020-04-01T00:00:00Z,"el Carmel",37,Barri,2519.0
2020-04-01T00:00:00Z,"Navas",63,Barri,2492.2
2020-04-01T00:00:00Z,"la Bordeta",16,Barri,3459.14285714286
2020-04-01T00:00:00Z,"Vilapicina i la Torre Llobeta",44,Barri,2944.66666666667
2020-05-01T00:00:00Z,"el Turó de la Peira",46,Barri,2212.4
2020-05-01T00:00:00Z,"Sant Andreu",9,Districte,2589.01492537313
2020-05-01T00:00:00Z,"Navas",63,Barri,3103.8
2020-05-01T00:00:00Z,"Ciutat Vella",1,Districte,3698.66666666667
2020-05-01T00:00:00Z,"Gràcia",6,Districte,4062.41666666667
2020-05-01T00:00:00Z,"el Fort Pienc",5,Barri,3808.84615384615
2020-05-01T00:00:00Z,"Horta-Guinardó",7,Districte,2705.53658536585
2020-05-01T00:00:00Z,"la Prosperitat",52,Barri,2509.14285714286
2020-05-01T00:00:00Z,"el Camp de l'Arpa del Clot",64,Barri,3166.6
2020-05-01T00:00:00Z,"Sant Andreu",60,Barri,2939.68181818182
2020-05-01T00:00:00Z,"Sant Antoni",10,Barri,4051.8125
2020-05-01T00:00:00Z,"Sants",18,Barri,3783.19047619048
2020-05-01T00:00:00Z,"Sant Gervasi - la Bonanova",25,Barri,4291.25
2020-05-01T00:00:00Z,"la Marina de Port",13,Barri,2639.0
2020-05-01T00:00:00Z,"les Roquetes",50,Barri,1942.33333333333
2020-05-01T00:00:00Z,"el Raval",1,Barri,3305.1875
2020-05-01T00:00:00Z,"Sarrià",23,Barri,5498.875
2020-05-01T00:00:00Z,"el Poble Sec - AEI Parc de Montjuïc",11,Barri,3213.91666666667
2020-05-01T00:00:00Z,"la Maternitat i Sant Ramon",20,Barri,3900.88888888889
2020-05-01T00:00:00Z,"Sant Pere, Santa Caterina i la Ribera",4,Barri,4081.07142857143
2020-05-01T00:00:00Z,"Sarrià-Sant Gervasi",5,Districte,4680.92727272727
2020-05-01T00:00:00Z,"Sant Gervasi - Galvany",26,Barri,4745.96296296296
2020-05-01T00:00:00Z,"Provençals del Poblenou",71,Barri,3389.14285714286
2020-05-01T00:00:00Z,"la Dreta de l'Eixample",7,Barri,5408.13333333333
2020-05-01T00:00:00Z,"el Camp d'en Grassot i Gràcia Nova",32,Barri,4795.75
2020-05-01T00:00:00Z,"les Corts",19,Barri,4070.625
2020-05-01T00:00:00Z,"el Carmel",37,Barri,2342.64285714286
2020-05-01T00:00:00Z,"la Teixonera",38,Barri,2343.83333333333
2020-05-01T00:00:00Z,"el Bon Pastor",59,Barri,2403.375
2020-05-01T00:00:00Z,"el Baix Guinardó",33,Barri,2949.16666666667
2020-05-01T00:00:00Z,"el Putxet i el Farró",27,Barri,4123.6
2020-05-01T00:00:00Z,"Horta",43,Barri,2895.72222222222
2020-05-01T00:00:00Z,"Nou Barris",8,Districte,2194.43661971831
2020-05-01T00:00:00Z,"la Nova Esquerra de l'Eixample",9,Barri,3910.45454545455
2020-05-01T00:00:00Z,"Eixample",2,Districte,4120.13793103448
2020-05-01T00:00:00Z,"Can Baró",34,Barri,2675.0
2020-05-01T00:00:00Z,"Porta",45,Barri,2384.81818181818
2020-05-01T00:00:00Z,"la Barceloneta",3,Barri,3604.28571428571
2020-05-01T00:00:00Z,"Vilapicina i la Torre Llobeta",44,Barri,2611.25
2020-05-01T00:00:00Z,"Sant Martí de Provençals",72,Barri,2539.6
2020-05-01T00:00:00Z,"la Salut",30,Barri,3778.2
2020-05-01T00:00:00Z,"el Guinardó",35,Barri,2857.375
2020-05-01T00:00:00Z,"Barcelona",-1,Municipi,3360.75988286969
2020-05-01T00:00:00Z,"Hostafrancs",15,Barri,3201.5
2020-05-01T00:00:00Z,"Canyelles",49,Barri,1561.6
2020-05-01T00:00:00Z,"Sant Genís dels Agudells",39,Barri,2111.2
2020-06-01T00:00:00Z,"el Barri Gòtic",2,Barri,4177.88888888889
2020-06-01T00:00:00Z,"el Baix Guinardó",33,Barri,3359.71428571429
2020-06-01T00:00:00Z,"el Bon Pastor",59,Barri,1745.8
2020-06-01T00:00:00Z,"el Putxet i el Farró",27,Barri,4682.18181818182
2020-06-01T00:00:00Z,"Sant Pere, Santa Caterina i la Ribera",4,Barri,3852.09090909091
2020-06-01T00:00:00Z,"Gràcia",6,Districte,3839.88157894737
2020-06-01T00:00:00Z,"el Poble Sec - AEI Parc de Montjuïc",11,Barri,3032.72222222222
2020-06-01T00:00:00Z,"Sant Andreu",60,Barri,3335.27272727273
2020-06-01T00:00:00Z,"Sants-Montjuïc",3,Districte,3113.85393258427
2020-06-01T00:00:00Z,"Porta",45,Barri,2553.4
2020-06-01T00:00:00Z,"Ciutat Vella",1,Districte,3477.875
2020-06-01T00:00:00Z,"l'Antiga Esquerra de l'Eixample",8,Barri,4292.86666666667
2020-06-01T00:00:00Z,"el Camp d'en Grassot i Gràcia Nova",32,Barri,3964.66666666667
2020-06-01T00:00:00Z,"Barcelona",-1,Municipi,3329.09153005465
2020-06-01T00:00:00Z,"Can Baró",34,Barri,2204.4
2020-06-01T00:00:00Z,"la Bordeta",16,Barri,3618.30769230769
2020-06-01T00:00:00Z,"les Corts",19,Barri,3781.23076923077
2020-06-01T00:00:00Z,"Hostafrancs",15,Barri,3332.57142857143
2020-06-01T00:00:00Z,"Les Corts",4,Districte,3716.96875
2020-06-01T00:00:00Z,"Sant Martí de Provençals",72,Barri,2546.84615384615
2020-06-01T00:00:00Z,"Navas",63,Barri,2703.61538461539
2020-06-01T00:00:00Z,"Sant Martí",10,Districte,2991.48387096774
2020-06-01T00:00:00Z,"Sarrià-Sant Gervasi",5,Districte,4849.79452054795
2020-06-01T00:00:00Z,"la Vila de Gràcia",31,Barri,4188.11428571429
2020-06-01T00:00:00Z,"la Prosperitat",52,Barri,2305.72727272727
2020-06-01T00:00:00Z,"la Verneda i la Pau",73,Barri,2466.85714285714
2020-06-01T00:00:00Z,"el Fort Pienc",5,Barri,2888.375
2020-06-01T00:00:00Z,"el Camp de l'Arpa del Clot",64,Barri,3283.48387096774
2020-06-01T00:00:00Z,"les Tres Torres",24,Barri,4751.5
2020-06-01T00:00:00Z,"Sants - Badal",17,Barri,3235.0
2020-06-01T00:00:00Z,"el Congrés i els Indians",62,Barri,2369.125
2020-06-01T00:00:00Z,"la Teixonera",38,Barri,1744.0
2020-06-01T00:00:00Z,"Sant Gervasi - la Bonanova",25,Barri,3452.75
2020-06-01T00:00:00Z,"el Parc i la Llacuna del Poblenou",66,Barri,3100.57142857143
2020-06-01T00:00:00Z,"el Raval",1,Barri,2577.5
2020-06-01T00:00:00Z,"Horta-Guinardó",7,Districte,2535.48648648649
2020-06-01T00:00:00Z,"les Roquetes",50,Barri,1898.1
2020-06-01T00:00:00Z,"Verdun",51,Barri,2125.0
2020-06-01T00:00:00Z,"el Poblenou",68,Barri,3584.6
2020-06-01T00:00:00Z,"Sant Gervasi - Galvany",26,Barri,5786.82142857143
2020-06-01T00:00:00Z,"Provençals del Poblenou",71,Barri,2763.83333333333
2020-06-01T00:00:00Z,"la Dreta de l'Eixample",7,Barri,5045.33333333333
2020-06-01T00:00:00Z,"la Trinitat Vella",57,Barri,2006.0
2020-06-01T00:00:00Z,"el Besòs i el Maresme",70,Barri,2419.9
2020-06-01T00:00:00Z,"la Salut",30,Barri,2992.66666666667
2020-06-01T00:00:00Z,"la Sagrada Família",6,Barri,3858.11111111111
2020-06-01T00:00:00Z,"Horta",43,Barri,2886.27272727273
2020-06-01T00:00:00Z,"la Marina de Port",13,Barri,2343.90909090909
2020-06-01T00:00:00Z,"la Nova Esquerra de l'Eixample",9,Barri,3210.60869565217
2020-07-01T00:00:00Z,"el Parc i la Llacuna del Poblenou",66,Barri,3242.8
2020-07-01T00:00:00Z,"el Camp d'en Grassot i Gràcia Nova",32,Barri,3064.83333333333
2020-07-01T00:00:00Z,"la Font d'en Fargues",36,Barri,3386.83333333333
2020-07-01T00:00:00Z,"Sants-Montjuïc",3,Districte,3173.80952380952
2020-07-01T00:00:00Z,"Sants - Badal",17,Barri,3465.44444444444
2020-07-01T00:00:00Z,"Sant Andreu",9,Districte,2778.61971830986
2020-07-01T00:00:00Z,"el Bon Pastor",59,Barri,2294.83333333333
2020-07-01T00:00:00Z,"el Fort Pienc",5,Barri,3547.0
2020-07-01T00:00:00Z,"el Guinardó",35,Barri,2782.66666666667
2020-07-01T00:00:00Z,"la Maternitat i Sant Ramon",20,Barri,3657.77777777778
2020-07-01T00:00:00Z,"Verdun",51,Barri,1865.8
2020-07-01T00:00:00Z,"el Poble Sec - AEI Parc de Montjuïc",11,Barri,3318.4
2020-07-01T00:00:00Z,"el Poblenou",68,Barri,3611.375
2020-07-01T00:00:00Z,"Ciutat Meridiana",55,Barri,1237.4
2020-07-01T00:00:00Z,"el Putxet i el Farró",27,Barri,3436.55555555556
2020-07-01T00:00:00Z,"Sant Martí de Provençals",72,Barri,2769.25
2020-07-01T00:00:00Z,"Horta-Guinardó",7,Districte,2623.53947368421
2020-07-01T00:00:00Z,"el Turó de la Peira",46,Barri,1952.33333333333
2020-07-01T00:00:00Z,"la Bordeta",16,Barri,3245.11764705882
2020-07-01T00:00:00Z,"les Tres Torres",24,Barri,4826.30769230769
2020-07-01T00:00:00Z,"Diagonal Mar i el Front Marítim del Poblenou",69,Barri,5398.44444444444
2020-07-01T00:00:00Z,"la Sagrada Família",6,Barri,3936.15151515152
2020-07-01T00:00:00Z,"Vilapicina i la Torre Llobeta",44,Barri,2639.66666666667
2020-07-01T00:00:00Z,"Pedralbes",21,Barri,4444.4
2020-07-01T00:00:00Z,"Horta",43,Barri,2606.18181818182
2020-07-01T00:00:00Z,"Hostafrancs",15,Barri,3588.07142857143
2020-07-01T00:00:00Z,"Sarrià-Sant Gervasi",5,Districte,4390.95180722892
2020-07-01T00:00:00Z,"Can Baró",34,Barri,2544.5
2020-07-01T00:00:00Z,"Sant Gervasi - la Bonanova",25,Barri,4283.26666666667
2020-07-01T00:00:00Z,"Sant Gervasi - Galvany",26,Barri,4718.44444444445
2020-07-01T00:00:00Z,"el Carmel",37,Barri,2277.11111111111
2020-07-01T00:00:00Z,"l'Antiga Esquerra de l'Eixample",8,Barri,4844.06666666667
2020-07-01T00:00:00Z,"Nou Barris",8,Districte,2159.24324324324
2020-07-01T00:00:00Z,"la Trinitat Vella",57,Barri,1398.4
2020-07-01T00:00:00Z,"la Verneda i la Pau",73,Barri,2418.42105263158
2020-07-01T00:00:00Z,"Sants",18,Barri,3238.35
2020-07-01T00:00:00Z,"Les Corts",4,Districte,4329.45714285714
2020-07-01T00:00:00Z,"el Besòs i el Maresme",70,Barri,1910.0
2020-07-01T00:00:00Z,"la Vila de Gràcia",31,Barri,4193.8
2020-07-01T00:00:00Z,"Vallcarca i els Penitents",28,Barri,3159.85714285714
2020-07-01T00:00:00Z,"la Dreta de l'Eixample",7,Barri,4815.64
2020-07-01T00:00:00Z,"Provençals del Poblenou",71,Barri,2544.7
2020-07-01T00:00:00Z,"les Roquetes",50,Barri,1664.44444444444
2020-07-01T00:00:00Z,"Sarrià",23,Barri,4820.2
2020-07-01T00:00:00Z,"Gràcia",6,Districte,3587.28333333333
2020-07-01T00:00:00Z,"el Clot",65,Barri,2390.13043478261
2020-07-01T00:00:00Z,"el Baix Guinardó",33,Barri,2938.44444444444
2020-07-01T00:00:00Z,"Sant Martí",10,Districte,3032.95035460993
2020-07-01T00:00:00Z,"el Raval",1,Barri,3270.71111111111
2020-07-01T00:00:00Z,"la Sagrera",61,Barri,3235.375
2020-07-01T00:00:00Z,"la Nova Esquerra de l'Eixample",9,Barri,3722.9375
2020-07-01T00:00:00Z,"la Marina de Port",13,Barri,2295.68421052632
2020-07-01T00:00:00Z,"la Prosperitat",52,Barri,2532.78571428571
2020-07-01T00:00:00Z,"Sant Pere, Santa Caterina i la Ribera",4,Barri,4906.38095238095
2020-07-01T00:00:00Z,"el Camp de l'Arpa del Clot",64,Barri,3209.24
2020-08-01T00:00:00Z,"Sarrià-Sant Gervasi",5,Districte,4126.46153846154
2020-08-01T00:00:00Z,"Nou Barris",8,Districte,2077.45833333333
2020-08-01T00:00:00Z,"Sant Andreu",9,Districte,2631.26315789474
2020-08-01T00:00:00Z,"Sants - Badal",17,Barri,3344.85714285714
2020-08-01T00:00:00Z,"el Besòs i el Maresme",70,Barri,1886.125
2020-08-01T00:00:00Z,"Sant Martí",10,Districte,2934.5652173913
2020-08-01T00:00:00Z,"la Maternitat i Sant Ramon",20,Barri,3432.0
2020-08-01T00:00:00Z,"el Barri Gòtic",2,Barri,3003.0
2020-08-01T00:00:00Z,"Ciutat Vella",1,Districte,3537.57894736842
2020-08-01T00:00:00Z,"l'Antiga Esquerra de l'Eixample",8,Barri,4804.0
2020-08-01T00:00:00Z,"Barcelona",-1,Municipi,3220.11258278146
2020-08-01T00:00:00Z,"Sants",18,Barri,3220.61538461539
2020-08-01T00:00:00Z,"la Sagrada Família",6,Barri,2859.2
2020-08-01T00:00:00Z,"la Barceloneta",3,Barri,4077.77777777778
2020-08-01T00:00:00Z,"el Putxet i el Farró",27,Barri,3094.125
2020-08-01T00:00:00Z,"Sant Gervasi - la Bonanova",25,Barri,3480.11111111111
2020-08-01T00:00:00Z,"el Carmel",37,Barri,1842.16666666667
2020-08-01T00:00:00Z,"la Prosperitat",52,Barri,2138.22222222222
2020-08-01T00:00:00Z,"el Clot",65,Barri,3792.375
2020-08-01T00:00:00Z,"Vallcarca i els Penitents",28,Barri,3677.33333333333
2020-08-01T00:00:00Z,"el Baix Guinardó",33,Barri,3866.2
2020-08-01T00:00:00Z,"Eixample",2,Districte,3848.10975609756
2020-08-01T00:00:00Z,"Sant Martí de Provençals",72,Barri,2578.375
2020-08-01T00:00:00Z,"Verdun",51,Barri,2289.33333333333
2020-08-01T00:00:00Z,"el Parc i la Llacuna del Poblenou",66,Barri,3733.16666666667
2020-08-01T00:00:00Z,"Les Corts",4,Districte,3885.82352941177
2020-08-01T00:00:00Z,"el Poblenou",68,Barri,3660.5
2020-08-01T00:00:00Z,"Sants-Montjuïc",3,Districte,2951.68
2020-08-01T00:00:00Z,"Navas",63,Barri,2568.0
2020-08-01T00:00:00Z,"Sant Pere, Santa Caterina i la Ribera",4,Barri,3853.28571428571
2020-08-01T00:00:00Z,"el Poble Sec - AEI Parc de Montjuïc",11,Barri,3418.0
2020-08-01T00:00:00Z,"la Vila de Gràcia",31,Barri,3744.26315789474
2020-08-01T00:00:00Z,"la Sagrera",61,Barri,2513.6
2020-08-01T00:00:00Z,"el Camp d'en Grassot i Gràcia Nova",32,Barri,4126.85714285714
2020-08-01T00:00:00Z,"el Fort Pienc",5,Barri,3466.66666666667
2020-08-01T00:00:00Z,"el Raval",1,Barri,3296.0625
2020-09-01T00:00:00Z,"la Guineueta",48,Barri,2538.4
2020-09-01T00:00:00Z,"la Nova Esquerra de l'Eixample",9,Barri,4030.33333333333
2020-09-01T00:00:00Z,"Navas",63,Barri,3043.14285714286
2020-09-01T00:00:00Z,"Sants - Badal",17,Barri,3052.77777777778
2020-09-01T00:00:00Z,"Horta-Guinardó",7,Districte,2953.3950617284
2020-09-01T00:00:00Z,"el Besòs i el Maresme",70,Barri,2144.73333333333
2020-09-01T00:00:00Z,"Sant Andreu",60,Barri,2921.55555555556
2020-09-01T00:00:00Z,"Pedralbes",21,Barri,5635.55555555556
2020-09-01T00:00:00Z,"Sant Martí de Provençals",72,Barri,2274.05263157895
2020-09-01T00:00:00Z,"Sarrià",23,Barri,4965.28571428572
2020-09-01T00:00:00Z,"Montbau",40,Barri,3063.57142857143
2020-09-01T00:00:00Z,"el Parc i la Llacuna del Poblenou",66,Barri,3631.42857142857
2020-09-01T00:00:00Z,"Gràcia",6,Districte,3524.5
2020-09-01T00:00:00Z,"el Bon Pastor",59,Barri,1779.0
2020-09-01T00:00:00Z,"Sant Antoni",10,Barri,3492.2
2020-09-01T00:00:00Z,"la Trinitat Nova",53,Barri,1874.0
2020-09-01T00:00:00Z,"el Poblenou",68,Barri,4332.0625
2020-09-01T00:00:00Z,"Sant Gervasi - la Bonanova",25,Barri,4304.45454545455
2020-09-01T00:00:00Z,"Sant Martí",10,Districte,3044.21495327103
2020-09-01T00:00:00Z,"Ciutat Vella",1,Districte,4277.98529411765
2020-09-01T00:00:00Z,"Sant Pere, Santa Caterina i la Ribera",4,Barri,5210.7619047619
2020-09-01T00:00:00Z,"Barcelona",-1,Municipi,3340.12273901809
2020-09-01T00:00:00Z,"les Corts",19,Barri,3616.95833333333
2020-09-01T00:00:00Z,"la Trinitat Vella",57,Barri,1307.16666666667
2020-09-01T00:00:00Z,"el Turó de la Peira",46,Barri,1948.6
2020-09-01T00:00:00Z,"Horta",43,Barri,2769.0
2020-09-01T00:00:00Z,"el Barri Gòtic",2,Barri,5531.55555555556
2020-09-01T00:00:00Z,"la Prosperitat",52,Barri,2553.625
2020-09-01T00:00:00Z,"Vilapicina i la Torre Llobeta",44,Barri,2220.16666666667
2020-09-01T00:00:00Z,"Sant Gervasi - Galvany",26,Barri,4733.77777777778
2020-09-01T00:00:00Z,"Sants",18,Barri,3252.58333333333
2020-09-01T00:00:00Z,"la Dreta de l'Eixample",7,Barri,4842.66666666667
2020-09-01T00:00:00Z,"Sarrià-Sant Gervasi",5,Districte,4457.9
2020-09-01T00:00:00Z,"l'Antiga Esquerra de l'Eixample",8,Barri,4381.35294117647
2020-09-01T00:00:00Z,"Provençals del Poblenou",71,Barri,2210.7
2020-09-01T00:00:00Z,"Can Baró",34,Barri,2800.66666666667
2020-09-01T00:00:00Z,"Eixample",2,Districte,3885.04273504274
2020-09-01T00:00:00Z,"Sant Andreu",9,Districte,2528.71428571429
2020-09-01T00:00:00Z,"la Sagrera",61,Barri,2903.15
2020-09-01T00:00:00Z,"el Carmel",37,Barri,2465.76470588235
2020-09-01T00:00:00Z,"la Vila de Gràcia",31,Barri,3881.85185185185
2020-09-01T00:00:00Z,"el Clot",65,Barri,3638.0
2020-09-01T00:00:00Z,"Nou Barris",8,Districte,2099.66216216216
2020-09-01T00:00:00Z,"el Putxet i el Farró",27,Barri,3641.23076923077
2020-09-01T00:00:00Z,"la Teixonera",38,Barri,2521.625
2020-09-01T00:00:00Z,"la Verneda i la Pau",73,Barri,2084.8
2020-09-01T00:00:00Z,"les Roquetes",50,Barri,2148.61538461538
2020-09-01T00:00:00Z,"Ciutat Meridiana",55,Barri,1667.72727272727
2020-09-01T00:00:00Z,"Sants-Montjuïc",3,Districte,3041.6511627907
2020-10-01T00:00:00Z,"la Font d'en Fargues",36,Barri,3132.33333333333
2020-10-01T00:00:00Z,"Ciutat Meridiana",55,Barri,1740.75
2020-10-01T00:00:00Z,"les Tres Torres",24,Barri,3331.0
2020-10-01T00:00:00Z,"Sant Andreu",60,Barri,2843.44
2020-10-01T00:00:00Z,"la Marina de Port",13,Barri,2282.78571428571
2020-10-01T00:00:00Z,"Sants - Badal",17,Barri,3017.23076923077
2020-10-01T00:00:00Z,"Gràcia",6,Districte,3526.74603174603
2020-10-01T00:00:00Z,"la Teixonera",38,Barri,2331.0
2020-10-01T00:00:00Z,"la Vila de Gràcia",31,Barri,3619.29411764706
2020-10-01T00:00:00Z,"Horta",43,Barri,2716.85714285714
2020-10-01T00:00:00Z,"Sant Martí",10,Districte,3039.6694214876
2020-10-01T00:00:00Z,"el Putxet i el Farró",27,Barri,3904.45454545455
2020-10-01T00:00:00Z,"Sant Gervasi - la Bonanova",25,Barri,4632.2
2020-10-01T00:00:00Z,"el Turó de la Peira",46,Barri,1966.11111111111
2020-10-01T00:00:00Z,"la Guineueta",48,Barri,2392.22222222222
2020-10-01T00:00:00Z,"el Besòs i el Maresme",70,Barri,1910.69230769231
2020-10-01T00:00:00Z,"el Poble Sec - AEI Parc de Montjuïc",11,Barri,3393.24137931034
2020-10-01T00:00:00Z,"Sant Pere, Santa Caterina i la Ribera",4,Barri,3620.0
2020-10-01T00:00:00Z,"Canyelles",49,Barri,2287.66666666667
2020-10-01T00:00:00Z,"Navas",63,Barri,2767.55555555556
2020-10-01T00:00:00Z,"el Parc i la Llacuna del Poblenou",66,Barri,3835.0
2020-10-01T00:00:00Z,"la Dreta de l'Eixample",7,Barri,4797.36363636364
2020-10-01T00:00:00Z,"el Congrés i els Indians",62,Barri,2620.91666666667
2020-10-01T00:00:00Z,"Sant Gervasi - Galvany",26,Barri,4409.96
2020-10-01T00:00:00Z,"Pedralbes",21,Barri,4050.875
2020-10-01T00:00:00Z,"Sant Andreu",9,Districte,2600.78021978022
2020-10-01T00:00:00Z,"la Bordeta",16,Barri,2410.55555555556
2020-10-01T00:00:00Z,"Sants-Montjuïc",3,Districte,3087.41052631579
2020-10-01T00:00:00Z,"Porta",45,Barri,2195.0
2020-10-01T00:00:00Z,"Sarrià-Sant Gervasi",5,Districte,4120.94202898551
2020-10-01T00:00:00Z,"el Camp de l'Arpa del Clot",64,Barri,3513.38095238095
2020-10-01T00:00:00Z,"Nou Barris",8,Districte,1968.10101010101
2020-10-01T00:00:00Z,"Vilapicina i la Torre Llobeta",44,Barri,2172.85714285714
2020-10-01T00:00:00Z,"la Font de la Guatlla",14,Barri,3326.0
2020-10-01T00:00:00Z,"el Guinardó",35,Barri,2872.5
2020-10-01T00:00:00Z,"Verdun",51,Barri,2200.7
2020-10-01T00:00:00Z,"Can Baró",34,Barri,1906.0
2020-10-01T00:00:00Z,"el Raval",1,Barri,2594.53571428571
2020-10-01T00:00:00Z,"el Carmel",37,Barri,2063.68421052632
2020-10-01T00:00:00Z,"la Salut",30,Barri,2735.0
2020-10-01T00:00:00Z,"el Camp d'en Grassot i Gràcia Nova",32,Barri,3822.21428571429
2020-10-01T00:00:00Z,"Ciutat Vella",1,Districte,3427.28301886792
2020-10-01T00:00:00Z,"Vallcarca i els Penitents",28,Barri,3166.5
2020-10-01T00:00:00Z,"el Barri Gòtic",2,Barri,5226.16666666667
2020-10-01T00:00:00Z,"el Bon Pastor",59,Barri,2480.77777777778
2020-10-01T00:00:00Z,"el Fort Pienc",5,Barri,3269.27777777778
2020-10-01T00:00:00Z,"les Roquetes",50,Barri,1599.68421052632
2020-10-01T00:00:00Z,"la Maternitat i Sant Ramon",20,Barri,3609.42857142857
2020-10-01T00:00:00Z,"la Prosperitat",52,Barri,1979.375
2020-10-01T00:00:00Z,"el Clot",65,Barri,3270.38461538462
2020-11-01T00:00:00Z,"Horta-Guinardó",7,Districte,2777.26262626263
2020-11-01T00:00:00Z,"la Verneda i la Pau",73,Barri,2156.2380952381
2020-11-01T00:00:00Z,"Barcelona",-1,Municipi,3202.36458333333
2020-11-01T00:00:00Z,"la Sagrera",61,Barri,2770.30769230769
2020-11-01T00:00:00Z,"Sarrià-Sant Gervasi",5,Districte,4410.72463768116
2020-11-01T00:00:00Z,"Sant Gervasi - Galvany",26,Barri,4450.40909090909
2020-11-01T00:00:00Z,"la Maternitat i Sant Ramon",20,Barri,3676.4
2020-11-01T00:00:00Z,"la Teixonera",38,Barri,2709.125
2020-11-01T00:00:00Z,"Porta",45,Barri,2643.0625
2020-11-01T00:00:00Z,"Sant Gervasi - la Bonanova",25,Barri,4728.0
2020-11-01T00:00:00Z,"la Bordeta",16,Barri,2652.66666666667
2020-11-01T00:00:00Z,"Sant Martí de Provençals",72,Barri,2767.0
2020-11-01T00:00:00Z,"Canyelles",49,Barri,1886.71428571429
2020-11-01T00:00:00Z,"Sant Andreu",60,Barri,2664.92
2020-11-01T00:00:00Z,"el Poblenou",68,Barri,4223.73684210526
2020-11-01T00:00:00Z,"la Dreta de l'Eixample",7,Barri,4621.70588235294
2020-11-01T00:00:00Z,"el Bon Pastor",59,Barri,1554.1
2020-11-01T00:00:00Z,"el Camp de l'Arpa del Clot",64,Barri,3128.1
2020-11-01T00:00:00Z,"el Turó de la Peira",46,Barri,1835.1
2020-11-01T00:00:00Z,"Montbau",40,Barri,2746.0
2020-11-01T00:00:00Z,"Provençals del Poblenou",71,Barri,2850.3
2020-11-01T00:00:00Z,"el Camp d'en Grassot i Gràcia Nova",32,Barri,3865.625
2020-11-01T00:00:00Z,"el Guinardó",35,Barri,3395.0
2020-11-01T00:00:00Z,"Vilapicina i la Torre Llobeta",44,Barri,2773.4375
2020-11-01T00:00:00Z,"Ciutat Vella",1,Districte,3421.47916666667
2020-11-01T00:00:00Z,"Verdun",51,Barri,2001.75
2020-11-01T00:00:00Z,"Nou Barris",8,Districte,2132.71698113208
2020-11-01T00:00:00Z,"el Besòs i el Maresme",70,Barri,2053.8
2020-11-01T00:00:00Z,"el Congrés i els Indians",62,Barri,2386.85714285714
