Dim-00:TEMPS,Dim-01:TERRITORI,Dim-01:TERRITORI (order),Dim-01:TERRITORI (type),VALUE
2018-07-01T00:00:00Z,"el Congrés i els Indians",62,Barri,12.3264837144315
2018-07-01T00:00:00Z,"la Prosperitat",52,Barri,11.8425929475022
2018-07-01T00:00:00Z,"Sarrià",23,Barri,17.8572941954385
2018-07-01T00:00:00Z,"Sant Antoni",10,Barri,13.361278065151
2018-07-01T00:00:00Z,"Ciutat Vella",1,Districte,14.428590145099
2018-07-01T00:00:00Z,"el Bon Pastor",59,Barri,10.8140005266355
2018-07-01T00:00:00Z,"la Dreta de l'Eixample",7,Barri,14.4766747576521
2018-07-01T00:00:00Z,"el Clot",65,Barri,12.8471317518815
2018-07-01T00:00:00Z,"la Guineueta",48,Barri,10.6797768190596
2018-07-01T00:00:00Z,"Navas",63,Barri,11.9881297717039
2018-07-01T00:00:00Z,"Eixample",2,Districte,14.0155360403175
2018-07-01T00:00:00Z,"Horta-Guinardó",7,Districte,12.1645976662407
2018-07-01T00:00:00Z,"el Fort Pienc",5,Barri,13.4127287798683
2018-07-01T00:00:00Z,"Gràcia",6,Districte,14.2164880618864
2018-07-01T00:00:00Z,"la Marina de Port",13,Barri,10.5880730796944
2018-07-01T00:00:00Z,"Vallvidrera, el Tibidabo i les Planes",22,Barri,11.2402151279791
2018-07-01T00:00:00Z,"la Font de la Guatlla",14,Barri,12.307610388294
2018-07-01T00:00:00Z,"el Coll",29,Barri,12.7539053588088
2018-07-01T00:00:00Z,"la Verneda i la Pau",73,Barri,11.423845991193
2018-07-01T00:00:00Z,"la Sagrera",61,Barri,11.9455358367437
2018-07-01T00:00:00Z,"Provençals del Poblenou",71,Barri,13.8813413505807
2018-07-01T00:00:00Z,"la Vall d'Hebron",41,Barri,12.2419521592613
2018-07-01T00:00:00Z,"la Sagrada Família",6,Barri,13.972981722089
2018-07-01T00:00:00Z,"Sant Genís dels Agudells",39,Barri,9.52893599047325
2018-07-01T00:00:00Z,"el Parc i la Llacuna del Poblenou",66,Barri,13.7761059420837
2018-07-01T00:00:00Z,"la Font d'en Fargues",36,Barri,12.9449008123131
2018-07-01T00:00:00Z,"les Tres Torres",24,Barri,16.2632840992098
2018-07-01T00:00:00Z,"la Barceloneta",3,Barri,16.8500241655128
2018-07-01T00:00:00Z,"les Roquetes",50,Barri,11.8486830846157
2018-07-01T00:00:00Z,"Verdun",51,Barri,11.7405458118942
2018-07-01T00:00:00Z,"Sants",18,Barri,13.4381801259748
2018-07-01T00:00:00Z,"la Bordeta",16,Barri,12.4237909985123
2018-07-01T00:00:00Z,"Vilapicina i la Torre Llobeta",44,Barri,11.8143286527463
2018-07-01T00:00:00Z,"Canyelles",49,Barri,9.11052782936536
2018-07-01T00:00:00Z,"la Salut",30,Barri,13.1651604959076
2018-07-01T00:00:00Z,"la Vila de Gràcia",31,Barri,14.7220725351098
2018-07-01T00:00:00Z,"la Trinitat Vella",57,Barri,10.1352451271891
2018-07-01T00:00:00Z,"el Raval",1,Barri,14.118729479925
2018-07-01T00:00:00Z,"el Putxet i el Farró",27,Barri,15.1490756702563
2018-07-01T00:00:00Z,"la Trinitat Nova",53,Barri,12.4314188338626
2018-07-01T00:00:00Z,"Sant Gervasi - la Bonanova",25,Barri,16.0581817647094
2018-07-01T00:00:00Z,"Pedralbes",21,Barri,14.7953520551005
2018-07-01T00:00:00Z,"el Camp de l'Arpa del Clot",64,Barri,12.9239604618975
2018-07-01T00:00:00Z,"el Barri Gòtic",2,Barri,13.5429259512055
2018-07-01T00:00:00Z,"la Vila Olímpica del Poblenou",67,Barri,16.3904895872822
2018-07-01T00:00:00Z,"Sants - Badal",17,Barri,13.427331285397
2018-07-01T00:00:00Z,"Sant Andreu",9,Districte,11.894659777769
2018-07-01T00:00:00Z,"Sarrià-Sant Gervasi",5,Districte,15.6557292662364
2018-07-01T00:00:00Z,"Barcelona",-1,Municipi,13.6115435614823
2018-07-01T00:00:00Z,"Sant Martí de Provençals",72,Barri,11.7498863302685
2018-07-01T00:00:00Z,"Horta",43,Barri,12.3901971508426
2018-07-01T00:00:00Z,"el Poble Sec - AEI Parc Montjuïc",11,Barri,14.1579504158777
2018-07-01T00:00:00Z,"Hostafrancs",15,Barri,13.5787928441533
2018-07-01T00:00:00Z,"Sant Gervasi - Galvany",26,Barri,14.7632606180318
2018-07-01T00:00:00Z,"el Besòs i el Maresme",70,Barri,11.1121242207531
2018-07-01T00:00:00Z,"el Poblenou",68,Barri,14.6796772596369
2018-07-01T00:00:00Z,"les Corts",19,Barri,15.0153066060756
2018-07-01T00:00:00Z,"el Turó de la Peira",46,Barri,11.3746253695379
2018-07-01T00:00:00Z,"Diagonal Mar i el Front Marítim del Poblenou",69,Barri,12.9908773557392
2018-07-01T00:00:00Z,"Les Corts",4,Districte,14.5787546860787
2018-07-01T00:00:00Z,"la Nova Esquerra de l'Eixample",9,Barri,14.1606079697307
2018-07-01T00:00:00Z,"Sants-Montjuïc",3,Districte,13.2477086016631
2018-10-01T00:00:00Z,"Montbau",40,Barri,11.5886880220204
2018-10-01T00:00:00Z,"Canyelles",49,Barri,10.0919953208556
2018-10-01T00:00:00Z,"Hostafrancs",15,Barri,13.885573710785
2018-10-01T00:00:00Z,"la Maternitat i Sant Ramon",20,Barri,13.5327062204768
2018-10-01T00:00:00Z,"el Congrés i els Indians",62,Barri,12.1753881436116
2018-10-01T00:00:00Z,"Horta",43,Barri,11.7612663958086
2018-10-01T00:00:00Z,"la Prosperitat",52,Barri,12.4097196144492
2018-10-01T00:00:00Z,"Verdun",51,Barri,11.915947445445
2018-10-01T00:00:00Z,"el Camp d'en Grassot i Gràcia Nova",32,Barri,14.0556781117549
2018-10-01T00:00:00Z,"Gràcia",6,Districte,14.3131079555831
2018-10-01T00:00:00Z,"el Camp de l'Arpa del Clot",64,Barri,13.5824415331477
2018-10-01T00:00:00Z,"Sarrià",23,Barri,17.8056667644603
2018-10-01T00:00:00Z,"la Teixonera",38,Barri,12.173961751961
2018-10-01T00:00:00Z,"el Clot",65,Barri,12.4736227048527
2018-10-01T00:00:00Z,"la Font d'en Fargues",36,Barri,12.415282952633
2018-10-01T00:00:00Z,"Ciutat Meridiana",55,Barri,8.7006211255985
2018-10-01T00:00:00Z,"la Marina de Port",13,Barri,11.0983325465574
2018-10-01T00:00:00Z,"Sants",18,Barri,13.3964717966121
2018-10-01T00:00:00Z,"la Verneda i la Pau",73,Barri,11.8095210109991
2018-10-01T00:00:00Z,"la Sagrera",61,Barri,12.2337757474416
2018-10-01T00:00:00Z,"Sant Pere, Santa Caterina i la Ribera",4,Barri,15.2037046261241
2018-10-01T00:00:00Z,"la Salut",30,Barri,13.332472908654
2018-10-01T00:00:00Z,"Sant Genís dels Agudells",39,Barri,9.56067541503862
2018-10-01T00:00:00Z,"Navas",63,Barri,12.1194840318224
2018-10-01T00:00:00Z,"Baró de Viver",58,Barri,7.59948634979339
2018-10-01T00:00:00Z,"Sant Gervasi - la Bonanova",25,Barri,16.2674816987184
2018-10-01T00:00:00Z,"el Besòs i el Maresme",70,Barri,11.5368822718414
2018-10-01T00:00:00Z,"Barcelona",-1,Municipi,13.6987225830178
2018-10-01T00:00:00Z,"la Trinitat Vella",57,Barri,9.40306209945023
2018-10-01T00:00:00Z,"Diagonal Mar i el Front Marítim del Poblenou",69,Barri,16.8449547441201
2018-10-01T00:00:00Z,"les Corts",19,Barri,15.0483978304465
2018-10-01T00:00:00Z,"el Carmel",37,Barri,11.5970981668513
2018-10-01T00:00:00Z,"el Putxet i el Farró",27,Barri,14.754091355261
2018-10-01T00:00:00Z,"la Trinitat Nova",53,Barri,11.702515847945
2018-10-01T00:00:00Z,"Sants - Badal",17,Barri,13.3113435983612
2018-10-01T00:00:00Z,"el Poble Sec - AEI Parc Montjuïc",11,Barri,14.0210694998753
2018-10-01T00:00:00Z,"la Guineueta",48,Barri,10.0081054562284
2018-10-01T00:00:00Z,"Nou Barris",8,Districte,11.5181605503513
2018-10-01T00:00:00Z,"el Fort Pienc",5,Barri,13.6052140306781
2018-10-01T00:00:00Z,"Eixample",2,Districte,14.0850126205548
2018-10-01T00:00:00Z,"Sant Gervasi - Galvany",26,Barri,15.2657870440621
2018-10-01T00:00:00Z,"el Baix Guinardó",33,Barri,12.6455790966361
2018-10-01T00:00:00Z,"Vallcarca i els Penitents",28,Barri,14.3379820339099
2018-10-01T00:00:00Z,"el Coll",29,Barri,11.877692682666
2018-10-01T00:00:00Z,"Les Corts",4,Districte,14.602820056452
2018-10-01T00:00:00Z,"les Tres Torres",24,Barri,16.4284800393106
2018-10-01T00:00:00Z,"Vallvidrera, el Tibidabo i les Planes",22,Barri,14.2506015325019
2018-10-01T00:00:00Z,"Sant Antoni",10,Barri,13.488043255136
2018-10-01T00:00:00Z,"les Roquetes",50,Barri,10.891948573845
2018-10-01T00:00:00Z,"Sant Andreu",9,Districte,11.9383095243507
2018-10-01T00:00:00Z,"Sarrià-Sant Gervasi",5,Districte,15.7651436171771
2018-10-01T00:00:00Z,"Vilapicina i la Torre Llobeta",44,Barri,12.0433322223136
2018-10-01T00:00:00Z,"el Turó de la Peira",46,Barri,11.4288415152177
2018-10-01T00:00:00Z,"Porta",45,Barri,11.9375044552115
2018-10-01T00:00:00Z,"Horta-Guinardó",7,Districte,11.9845491396595
2018-10-01T00:00:00Z,"Provençals del Poblenou",71,Barri,14.2671968318729
2018-10-01T00:00:00Z,"el Poblenou",68,Barri,14.7592734664004
2018-10-01T00:00:00Z,"el Parc i la Llacuna del Poblenou",66,Barri,14.1611317362226
2018-10-01T00:00:00Z,"el Guinardó",35,Barri,12.3810100304693
2018-10-01T00:00:00Z,"el Bon Pastor",59,Barri,10.684369007719
2018-10-01T00:00:00Z,"Can Baró",34,Barri,12.1377240696595
2018-10-01T00:00:00Z,"Sant Andreu",60,Barri,12.2366900186145
2018-10-01T00:00:00Z,"el Barri Gòtic",2,Barri,14.1009219112391
2018-10-01T00:00:00Z,"Pedralbes",21,Barri,15.3728427427695
2018-10-01T00:00:00Z,"la Vall d'Hebron",41,Barri,12.585413447693
2018-10-01T00:00:00Z,"la Bordeta",16,Barri,12.323421506433
2018-10-01T00:00:00Z,"la Font de la Guatlla",14,Barri,12.1273969926181
2018-10-01T00:00:00Z,"la Nova Esquerra de l'Eixample",9,Barri,14.1214478237625
2018-10-01T00:00:00Z,"el Raval",1,Barri,14.0708743247116
2018-10-01T00:00:00Z,"la Sagrada Família",6,Barri,14.047796646
2018-10-01T00:00:00Z,"la Dreta de l'Eixample",7,Barri,14.4355881247029
2018-10-01T00:00:00Z,"la Vila Olímpica del Poblenou",67,Barri,16.6472717703618
2018-10-01T00:00:00Z,"Sant Martí de Provençals",72,Barri,11.7733398086145
2018-10-01T00:00:00Z,"Sants-Montjuïc",3,Districte,13.2433645009644
2018-10-01T00:00:00Z,"Sant Martí",10,Districte,13.654769241985
2018-10-01T00:00:00Z,"la Vila de Gràcia",31,Barri,14.7606561107225
2018-10-01T00:00:00Z,"la Barceloneta",3,Barri,17.4080040308916
2018-10-01T00:00:00Z,"Ciutat Vella",1,Districte,14.6109295004754
2018-10-01T00:00:00Z,"l'Antiga Esquerra de l'Eixample",8,Barri,14.3655128694642
2019-01-01T00:00:00Z,"el Fort Pienc",5,Barri,13.7177074320691
2019-01-01T00:00:00Z,"la Clota",42,Barri,11.4465862332857
2019-01-01T00:00:00Z,"el Raval",1,Barri,14.3236141320498
2019-01-01T00:00:00Z,"les Roquetes",50,Barri,11.2251407404548
2019-01-01T00:00:00Z,"la Marina de Port",13,Barri,10.0842470171561
2019-01-01T00:00:00Z,"el Putxet i el Farró",27,Barri,15.0276436454497
2019-01-01T00:00:00Z,"la Guineueta",48,Barri,10.4767195797347
2019-01-01T00:00:00Z,"la Dreta de l'Eixample",7,Barri,14.3996088323919
2019-01-01T00:00:00Z,"les Tres Torres",24,Barri,16.5119284554499
2019-01-01T00:00:00Z,"Nou Barris",8,Districte,11.7041590774702
2019-01-01T00:00:00Z,"Sant Pere, Santa Caterina i la Ribera",4,Barri,15.1573290444201
2019-01-01T00:00:00Z,"la Prosperitat",52,Barri,12.0186042511002
2019-01-01T00:00:00Z,"la Sagrada Família",6,Barri,14.4007913699217
2019-01-01T00:00:00Z,"la Font de la Guatlla",14,Barri,12.8703500438407
2019-01-01T00:00:00Z,"Sant Genís dels Agudells",39,Barri,10.8705795257555
2019-01-01T00:00:00Z,"el Congrés i els Indians",62,Barri,12.0673165867649
2019-01-01T00:00:00Z,"Sant Andreu",60,Barri,12.1857234679207
2019-01-01T00:00:00Z,"Sant Pere, Santa Caterina i la Ribera",4,Barri,14.6528864635299
2019-01-01T00:00:00Z,"Vallcarca i els Penitents",28,Barri,13.6051461569372
2019-01-01T00:00:00Z,"el Camp de l'Arpa del Clot",64,Barri,13.1403852176267
2019-01-01T00:00:00Z,"la Trinitat Vella",57,Barri,10.1145360737704
2019-01-01T00:00:00Z,"la Vall d'Hebron",41,Barri,13.3193298274544
2019-01-01T00:00:00Z,"el Bon Pastor",59,Barri,10.5012721830508
2019-01-01T00:00:00Z,"la Trinitat Nova",53,Barri,11.9557472472339
2019-01-01T00:00:00Z,"Verdun",51,Barri,10.725489443241
2019-01-01T00:00:00Z,"Can Baró",34,Barri,13.5633853351183
2019-01-01T00:00:00Z,"Vallvidrera, el Tibidabo i les Planes",22,Barri,11.4356979997408
2019-01-01T00:00:00Z,"Sant Martí",10,Districte,13.8515042084542
2019-01-01T00:00:00Z,"la Maternitat i Sant Ramon",20,Barri,13.8038385030819
2019-01-01T00:00:00Z,"el Clot",65,Barri,12.9355620865779
2019-01-01T00:00:00Z,"Sarrià",23,Barri,16.3015751787096
2019-01-01T00:00:00Z,"el Putxet i el Farró",27,Barri,15.2270777884003
2019-01-01T00:00:00Z,"Sants - Badal",17,Barri,13.4044815374549
2019-01-01T00:00:00Z,"el Poblenou",68,Barri,14.3882707173388
2019-01-01T00:00:00Z,"la Vila de Gràcia",31,Barri,14.7540030049418
2019-01-01T00:00:00Z,"la Font d'en Fargues",36,Barri,11.5825367007999
2019-01-01T00:00:00Z,"Vallbona",56,Barri,8.08204458266667
2019-01-01T00:00:00Z,"el Camp de l'Arpa del Clot",64,Barri,13.54124379641
2019-01-01T00:00:00Z,"Pedralbes",21,Barri,15.963174535184
2019-01-01T00:00:00Z,"Eixample",2,Districte,14.0371991507325
2019-01-01T00:00:00Z,"Sant Martí de Provençals",72,Barri,11.7292261377643
2019-01-01T00:00:00Z,"Ciutat Vella",1,Districte,14.5335449467619
2019-01-01T00:00:00Z,"Navas",63,Barri,12.303052634035
2019-01-01T00:00:00Z,"el Besòs i el Maresme",70,Barri,11.0495327406613
2019-01-01T00:00:00Z,"la Vila de Gràcia",31,Barri,15.0967605949389
2019-01-01T00:00:00Z,"la Nova Esquerra de l'Eixample",9,Barri,13.9237457707678
2019-01-01T00:00:00Z,"Porta",45,Barri,11.6328553207339
2019-01-01T00:00:00Z,"el Camp d'en Grassot i Gràcia Nova",32,Barri,14.140602463943
2019-01-01T00:00:00Z,"la Sagrera",61,Barri,12.3669573871558
2019-01-01T00:00:00Z,"Vilapicina i la Torre Llobeta",44,Barri,11.9448319115353
2019-01-01T00:00:00Z,"Gràcia",6,Districte,14.2170316436953
2019-01-01T00:00:00Z,"Horta-Guinardó",7,Districte,12.713419643073
2019-01-01T00:00:00Z,"Can Peguera",47,Barri,11.9172334683333
2019-01-01T00:00:00Z,"Sarrià-Sant Gervasi",5,Districte,15.2267926036995
2019-01-01T00:00:00Z,"el Guinardó",35,Barri,12.9193708611869
2019-01-01T00:00:00Z,"Horta",43,Barri,12.2472831716676
2019-01-01T00:00:00Z,"Montbau",40,Barri,11.8835466703479
2019-01-01T00:00:00Z,"Sant Andreu",9,Districte,12.2132703936832
2019-01-01T00:00:00Z,"Sant Antoni",10,Barri,13.8485636221324
2019-01-01T00:00:00Z,"Les Corts",4,Districte,14.529303328218
2019-01-01T00:00:00Z,"la Trinitat Nova",53,Barri,12.1077027204816
2019-01-01T00:00:00Z,"Eixample",2,Districte,14.3403692550436
2019-01-01T00:00:00Z,"Horta",43,Barri,12.4625693763976
2019-01-01T00:00:00Z,"Ciutat Meridiana",55,Barri,9.65006157195342
2019-01-01T00:00:00Z,"la Salut",30,Barri,12.6870420711242
2019-01-01T00:00:00Z,"Sant Genís dels Agudells",39,Barri,10.6462584059906
2019-01-01T00:00:00Z,"Porta",45,Barri,12.3284550808216
2019-01-01T00:00:00Z,"Canyelles",49,Barri,9.64532021531534
2019-01-01T00:00:00Z,"Can Baró",34,Barri,13.4004293694328
2019-01-01T00:00:00Z,"les Tres Torres",24,Barri,17.0451149656893
2019-01-01T00:00:00Z,"la Bordeta",16,Barri,12.7568450955706
2019-01-01T00:00:00Z,"la Dreta de l'Eixample",7,Barri,13.8877364259806
2019-01-01T00:00:00Z,"la Vila Olímpica del Poblenou",67,Barri,17.1112557748455
2019-01-01T00:00:00Z,"el Clot",65,Barri,13.2459465799868
2019-01-01T00:00:00Z,"la Sagrera",61,Barri,12.6454621515362
2019-01-01T00:00:00Z,"la Salut",30,Barri,13.1476474512001
2019-01-01T00:00:00Z,"Barcelona",-1,Municipi,13.9825648227481
2019-01-01T00:00:00Z,"el Carmel",37,Barri,11.9976464169397
2019-01-01T00:00:00Z,"la Vall d'Hebron",41,Barri,13.3372913203792
2019-01-01T00:00:00Z,"Torre Baró",54,Barri,7.46352239240979
2019-01-01T00:00:00Z,"la Teixonera",38,Barri,11.7184577237617
2019-01-01T00:00:00Z,"la Marina del Prat Vermell - AEI Zona Franca",12,Barri,7.10099179382258
2019-01-01T00:00:00Z,"Sant Martí",10,Districte,13.4377564585129
2019-01-01T00:00:00Z,"l'Antiga Esquerra de l'Eixample",8,Barri,14.2740201151121
2019-01-01T00:00:00Z,"Sarrià-Sant Gervasi",5,Districte,15.7122320190769
2019-01-01T00:00:00Z,"Navas",63,Barri,12.4267135114879
2019-01-01T00:00:00Z,"el Turó de la Peira",46,Barri,11.6993148637048
2019-01-01T00:00:00Z,"Provençals del Poblenou",71,Barri,13.9357327370054
2019-01-01T00:00:00Z,"Sarrià",23,Barri,16.8666453521365
2019-01-01T00:00:00Z,"Sant Gervasi - la Bonanova",25,Barri,15.5212172115307
2019-01-01T00:00:00Z,"Vilapicina i la Torre Llobeta",44,Barri,12.1743916644396
2019-01-01T00:00:00Z,"el Besòs i el Maresme",70,Barri,11.340307426363
2019-01-01T00:00:00Z,"la Marina de Port",13,Barri,10.8267468223595
2019-01-01T00:00:00Z,"Sants",18,Barri,13.6804856218167
2019-01-01T00:00:00Z,"el Parc i la Llacuna del Poblenou",66,Barri,15.0155660297669
2019-01-01T00:00:00Z,"la Font de la Guatlla",14,Barri,12.8409540829159
2019-01-01T00:00:00Z,"la Nova Esquerra de l'Eixample",9,Barri,14.5211462514761
2019-01-01T00:00:00Z,"Sant Andreu",60,Barri,12.474876968176
2019-01-01T00:00:00Z,"Diagonal Mar i el Front Marítim del Poblenou",69,Barri,16.3030961781752
2019-01-01T00:00:00Z,"la Guineueta",48,Barri,10.3214822619021
2019-01-01T00:00:00Z,"les Corts",19,Barri,14.602245774175
2019-01-01T00:00:00Z,"Vallvidrera, el Tibidabo i les Planes",22,Barri,13.8593961058967
2019-01-01T00:00:00Z,"Pedralbes",21,Barri,15.6862818010976
2019-01-01T00:00:00Z,"Provençals del Poblenou",71,Barri,14.1102839314577
2019-01-01T00:00:00Z,"Verdun",51,Barri,12.0753839134403
2019-01-01T00:00:00Z,"Sant Andreu",9,Districte,11.9790687837599
2019-01-01T00:00:00Z,"Nou Barris",8,Districte,11.3734738908575
2019-01-01T00:00:00Z,"la Bordeta",16,Barri,12.4623685232597
2019-01-01T00:00:00Z,"el Parc i la Llacuna del Poblenou",66,Barri,14.7395620528634
2019-01-01T00:00:00Z,"el Carmel",37,Barri,12.0915161307395
2019-01-01T00:00:00Z,"Hostafrancs",15,Barri,14.1460155223423
2019-01-01T00:00:00Z,"Canyelles",49,Barri,9.4868785325883
2019-01-01T00:00:00Z,"el Baix Guinardó",33,Barri,13.4956686671368
2019-01-01T00:00:00Z,"Gràcia",6,Districte,14.6337162850346
2019-01-01T00:00:00Z,"Sants-Montjuïc",3,Districte,13.4023103086474
2019-01-01T00:00:00Z,"la Font d'en Fargues",36,Barri,12.8477788269686
2019-01-01T00:00:00Z,"Sant Antoni",10,Barri,13.7569177964824
2019-01-01T00:00:00Z,"Sants",18,Barri,13.8428394122135
2019-01-01T00:00:00Z,"el Turó de la Peira",46,Barri,11.4193307405362
2019-01-01T00:00:00Z,"Vallcarca i els Penitents",28,Barri,14.0382887575272
2019-01-01T00:00:00Z,"l'Antiga Esquerra de l'Eixample",8,Barri,14.475539079124
2019-01-01T00:00:00Z,"el Bon Pastor",59,Barri,10.8725092242814
2019-01-01T00:00:00Z,"la Barceloneta",3,Barri,17.4004645696939
2019-01-01T00:00:00Z,"Barcelona",-1,Municipi,13.6226435711739
2019-01-01T00:00:00Z,"la Sagrada Família",6,Barri,14.4764868379236
2019-01-01T00:00:00Z,"la Teixonera",38,Barri,12.6037043243759
2019-01-01T00:00:00Z,"Sant Martí de Provençals",72,Barri,11.9038433268276
2019-01-01T00:00:00Z,"Sant Gervasi - Galvany",26,Barri,14.4292769507096
2019-01-01T00:00:00Z,"Ciutat Meridiana",55,Barri,9.83034077271386
2019-01-01T00:00:00Z,"la Vila Olímpica del Poblenou",67,Barri,17.5478068305995
2019-01-01T00:00:00Z,"el Barri Gòtic",2,Barri,14.2987896956013
2019-01-01T00:00:00Z,"la Barceloneta",3,Barri,16.8375132912292
2019-01-01T00:00:00Z,"la Verneda i la Pau",73,Barri,11.4700289202625
2019-01-01T00:00:00Z,"el Barri Gòtic",2,Barri,14.4695652821003
2019-01-01T00:00:00Z,"la Maternitat i Sant Ramon",20,Barri,14.4495593767514
2019-01-01T00:00:00Z,"el Camp d'en Grassot i Gràcia Nova",32,Barri,14.7328726168915
2019-01-01T00:00:00Z,"la Prosperitat",52,Barri,11.7102427604542
2019-01-01T00:00:00Z,"la Trinitat Vella",57,Barri,10.3174040985218
2019-01-01T00:00:00Z,"Hostafrancs",15,Barri,13.8327425427992
2019-01-01T00:00:00Z,"el Baix Guinardó",33,Barri,12.9307794556582
2019-01-01T00:00:00Z,"les Roquetes",50,Barri,11.7533759483725
2019-01-01T00:00:00Z,"el Coll",29,Barri,12.7157339155232
2019-01-01T00:00:00Z,"Montbau",40,Barri,11.550152987802
2019-01-01T00:00:00Z,"el Poble Sec - AEI Parc Montjuïc",11,Barri,14.3475679448916
2019-01-01T00:00:00Z,"Sant Gervasi - Galvany",26,Barri,15.2754524000518
2019-01-01T00:00:00Z,"Baró de Viver",58,Barri,6.50971931770655
2019-01-01T00:00:00Z,"el Fort Pienc",5,Barri,14.0153333359582
2019-01-01T00:00:00Z,"el Coll",29,Barri,12.187248657445
2019-01-01T00:00:00Z,"Diagonal Mar i el Front Marítim del Poblenou",69,Barri,17.2615275101422
2019-01-01T00:00:00Z,"Sants-Montjuïc",3,Districte,13.4935897149592
2019-01-01T00:00:00Z,"el Poble Sec - AEI Parc Montjuïc",11,Barri,14.3592298856387
2019-01-01T00:00:00Z,"Sant Gervasi - la Bonanova",25,Barri,16.0385720368594
2019-01-01T00:00:00Z,"la Verneda i la Pau",73,Barri,11.4755492756924
2019-01-01T00:00:00Z,"Ciutat Vella",1,Districte,14.7720219763283
2019-01-01T00:00:00Z,"el Congrés i els Indians",62,Barri,11.5324975250749
2019-01-01T00:00:00Z,"el Raval",1,Barri,14.1281713373789
2019-01-01T00:00:00Z,"Les Corts",4,Districte,14.9539496410154
2019-01-01T00:00:00Z,"Sants - Badal",17,Barri,13.8188263649611
2019-01-01T00:00:00Z,"Horta-Guinardó",7,Districte,12.3380435603482
2019-01-01T00:00:00Z,"el Guinardó",35,Barri,12.3883260575356
2019-01-01T00:00:00Z,"les Corts",19,Barri,15.0523368010104
2019-01-01T00:00:00Z,"el Poblenou",68,Barri,15.0832311951883
2019-04-01T00:00:00Z,"Ciutat Meridiana",55,Barri,9.35382352941177
2019-04-01T00:00:00Z,"el Poble Sec - AEI Parc Montjuïc",11,Barri,14.206
2019-04-01T00:00:00Z,"la Salut",30,Barri,12.9450724637681
2019-04-01T00:00:00Z,"el Camp d'en Grassot i Gràcia Nova",32,Barri,14.702688172043
2019-04-01T00:00:00Z,"el Bon Pastor",59,Barri,10.1088888888889
2019-04-01T00:00:00Z,"Sarrià-Sant Gervasi",5,Districte,15.6084288194445
2019-04-01T00:00:00Z,"la Trinitat Nova",53,Barri,12.7765517241379
2019-04-01T00:00:00Z,"la Vila Olímpica del Poblenou",67,Barri,17.3825396825397
2019-04-01T00:00:00Z,"la Barceloneta",3,Barri,18.102
2019-04-01T00:00:00Z,"la Vall d'Hebron",41,Barri,12.5488
2019-04-01T00:00:00Z,"Verdun",51,Barri,12.2215517241379
2019-04-01T00:00:00Z,"Porta",45,Barri,12.2033070866142
2019-04-01T00:00:00Z,"Canyelles",49,Barri,9.31722222222222
2019-04-01T00:00:00Z,"Horta",43,Barri,12.1186259541985
2019-04-01T00:00:00Z,"el Guinardó",35,Barri,12.9437121212121
2019-04-01T00:00:00Z,"Sants - Badal",17,Barri,13.8191503267974
2019-04-01T00:00:00Z,"Sant Andreu",60,Barri,12.6585496183206
2019-04-01T00:00:00Z,"el Parc i la Llacuna del Poblenou",66,Barri,15.2012087912088
2019-04-01T00:00:00Z,"l'Antiga Esquerra de l'Eixample",8,Barri,14.0706621004566
2019-04-01T00:00:00Z,"el Fort Pienc",5,Barri,13.5787190082645
2019-04-01T00:00:00Z,"Provençals del Poblenou",71,Barri,13.6144761904762
2019-04-01T00:00:00Z,"el Clot",65,Barri,12.9455479452055
2019-04-01T00:00:00Z,"la Maternitat i Sant Ramon",20,Barri,13.7967857142857
2019-04-01T00:00:00Z,"la Teixonera",38,Barri,12.5492857142857
2019-04-01T00:00:00Z,"el Camp de l'Arpa del Clot",64,Barri,13.502987804878
2019-04-01T00:00:00Z,"el Raval",1,Barri,14.458808988764
2019-04-01T00:00:00Z,"Vallcarca i els Penitents",28,Barri,14.3969465648855
2019-04-01T00:00:00Z,"la Sagrada Família",6,Barri,14.3594457274827
2019-04-01T00:00:00Z,"Ciutat Vella",1,Districte,14.9299690402477
2019-04-01T00:00:00Z,"les Roquetes",50,Barri,11.0954666666667
2019-04-01T00:00:00Z,"el Carmel",37,Barri,11.465
2019-04-01T00:00:00Z,"Gràcia",6,Districte,14.7372719141324
2019-04-01T00:00:00Z,"Horta-Guinardó",7,Districte,12.3884954864594
2019-04-01T00:00:00Z,"les Tres Torres",24,Barri,16.8566666666667
2019-04-01T00:00:00Z,"la Guineueta",48,Barri,9.81024691358025
2019-04-01T00:00:00Z,"Les Corts",4,Districte,14.588431372549
2019-04-01T00:00:00Z,"Vallvidrera, el Tibidabo i les Planes",22,Barri,13.4985714285714
2019-04-01T00:00:00Z,"la Sagrera",61,Barri,12.6474301675978
2019-04-01T00:00:00Z,"Sant Genís dels Agudells",39,Barri,9.92978260869565
2019-04-01T00:00:00Z,"Sant Martí de Provençals",72,Barri,12.06
2019-04-01T00:00:00Z,"Can Baró",34,Barri,13.0132075471698
2019-04-01T00:00:00Z,"Pedralbes",21,Barri,14.8044444444444
2019-04-01T00:00:00Z,"la Font de la Guatlla",14,Barri,12.577037037037
2019-04-01T00:00:00Z,"Vilapicina i la Torre Llobeta",44,Barri,12.2152032520325
2019-04-01T00:00:00Z,"la Prosperitat",52,Barri,11.991484375
2019-04-01T00:00:00Z,"Sant Andreu",9,Districte,12.242281205165
2019-04-01T00:00:00Z,"el Putxet i el Farró",27,Barri,14.8297651006711
